STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,age,Age class,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,HU,Hungary,2018,,20.6,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,HU,Hungary,2019,,20.0,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,HU,Hungary,2020,,19.4,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,HU,Hungary,2021,,19.4,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,HU,Hungary,2022,,18.4,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,HU,Hungary,2023,,19.7,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,HU,Hungary,2024,,20.2,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,IE,Ireland,2015,,25.4,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,IE,Ireland,2016,,23.8,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,IE,Ireland,2017,,22.4,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,IE,Ireland,2018,,20.8,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,IE,Ireland,2019,,20.2,,b,break in time series,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,IE,Ireland,2020,,19.1,,b,break in time series,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,IE,Ireland,2021,,19.6,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,IE,Ireland,2022,,19.6,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,IE,Ireland,2023,,19.2,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,IE,Ireland,2024,,16.7,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,IS,Iceland,2015,,12.6,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,IS,Iceland,2016,,11.8,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,IS,Iceland,2017,,12.6,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,IS,Iceland,2018,,11.3,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,IS,Iceland,2019,,11.6,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,IS,Iceland,2020,,11.7,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,IT,Italy,2015,,28.4,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,IT,Italy,2016,,27.8,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,IT,Italy,2017,,25.9,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,IT,Italy,2018,,25.7,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,IT,Italy,2019,,24.6,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,IT,Italy,2020,,24.9,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,IT,Italy,2021,,25.2,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,IT,Italy,2022,,24.4,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,IT,Italy,2023,,22.8,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,IT,Italy,2024,,23.1,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,LT,Lithuania,2015,,29.4,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,LT,Lithuania,2016,,30.0,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,LT,Lithuania,2017,,29.8,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,LT,Lithuania,2018,,28.5,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,LT,Lithuania,2019,,25.5,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,LT,Lithuania,2020,,24.5,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,LT,Lithuania,2021,,23.5,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,LT,Lithuania,2022,,24.6,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,LT,Lithuania,2023,,24.3,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,LU,Luxembourg,2015,,18.4,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,LU,Luxembourg,2016,,19.1,,b,break in time series,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,LU,Luxembourg,2017,,19.3,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,LU,Luxembourg,2018,,20.1,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,LU,Luxembourg,2019,,20.1,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,LU,Luxembourg,2020,,19.9,,b,break in time series,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,LU,Luxembourg,2021,,21.1,,b,break in time series,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,LU,Luxembourg,2022,,19.4,,b,break in time series,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,LU,Luxembourg,2023,,21.4,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,LU,Luxembourg,2024,,20.0,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,LV,Latvia,2015,,30.0,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,LV,Latvia,2016,,28.2,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,LV,Latvia,2017,,28.5,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,LV,Latvia,2018,,28.4,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,LV,Latvia,2019,,26.7,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,LV,Latvia,2020,,25.1,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,LV,Latvia,2021,,26.1,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,LV,Latvia,2022,,26.0,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,LV,Latvia,2023,,25.6,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,LV,Latvia,2024,,24.3,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,ME,Montenegro,2022,,34.1,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,MK,North Macedonia,2015,,41.2,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,MK,North Macedonia,2016,,39.2,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,MK,North Macedonia,2017,,36.9,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,MK,North Macedonia,2018,,35.3,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,MK,North Macedonia,2019,,34.1,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,MK,North Macedonia,2020,,32.6,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,MT,Malta,2015,,22.2,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,MT,Malta,2016,,20.2,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,MT,Malta,2017,,19.4,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,MT,Malta,2018,,19.2,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,MT,Malta,2019,,20.7,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,MT,Malta,2020,,19.9,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,MT,Malta,2021,,20.3,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,MT,Malta,2022,,20.1,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,MT,Malta,2023,,19.8,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,NL,Netherlands,2015,,16.4,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,NL,Netherlands,2016,,16.3,,b,break in time series,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,NL,Netherlands,2017,,16.6,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,NL,Netherlands,2018,,16.5,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,NL,Netherlands,2019,,16.5,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,NL,Netherlands,2020,,16.0,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,NL,Netherlands,2021,,16.6,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,NL,Netherlands,2022,,16.5,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,NL,Netherlands,2023,,15.8,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,NL,Netherlands,2024,,15.4,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,NO,Norway,2015,,14.7,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,NO,Norway,2016,,14.4,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,NO,Norway,2017,,15.4,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,NO,Norway,2018,,15.8,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,NO,Norway,2019,,15.6,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,NO,Norway,2020,,16.4,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,NO,Norway,2021,,16.7,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,NO,Norway,2022,,16.3,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,NO,Norway,2023,,15.8,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,NO,Norway,2024,,15.7,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,PL,Poland,2015,,22.5,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,PL,Poland,2016,,20.6,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,PL,Poland,2017,,18.7,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,PL,Poland,2018,,18.2,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,PL,Poland,2019,,17.9,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,PL,Poland,2020,,17.0,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,PL,Poland,2021,,16.8,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,PL,Poland,2022,,15.9,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,PL,Poland,2023,,16.3,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,PL,Poland,2024,,16.0,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,PT,Portugal,2015,,26.4,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,PT,Portugal,2016,,24.9,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,PT,Portugal,2017,,23.4,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,PT,Portugal,2018,,21.6,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,PT,Portugal,2019,,21.1,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,PT,Portugal,2020,,20.0,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,PT,Portugal,2021,,22.4,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,PT,Portugal,2022,,20.1,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,PT,Portugal,2023,,20.1,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,PT,Portugal,2024,,19.7,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,RO,Romania,2015,,44.5,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,RO,Romania,2016,,46.0,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,RO,Romania,2017,,42.5,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,RO,Romania,2018,,38.7,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,RO,Romania,2019,,36.1,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,RO,Romania,2020,,35.6,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,RO,Romania,2021,,34.4,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,RO,Romania,2022,,34.4,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,RO,Romania,2023,,32.0,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,RO,Romania,2024,,27.9,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,RS,Serbia,2015,,41.0,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,RS,Serbia,2016,,30.0,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,RS,Serbia,2017,,39.3,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,RS,Serbia,2018,,33.9,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,RS,Serbia,2019,,31.1,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,RS,Serbia,2020,,31.0,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,RS,Serbia,2021,,28.9,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,RS,Serbia,2022,,29.0,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,RS,Serbia,2023,,27.2,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,SE,Sweden,2015,,18.2,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,SE,Sweden,2016,,17.7,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,SE,Sweden,2017,,17.2,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,SE,Sweden,2018,,17.7,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,SE,Sweden,2019,,18.4,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,SE,Sweden,2020,,17.7,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,SE,Sweden,2021,,17.2,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,SE,Sweden,2022,,18.6,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,SE,Sweden,2023,,18.4,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,SE,Sweden,2024,,17.5,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,SI,Slovenia,2015,,17.7,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,SI,Slovenia,2016,,16.9,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,SI,Slovenia,2017,,16.6,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,SI,Slovenia,2018,,15.4,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,SI,Slovenia,2019,,13.7,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,SI,Slovenia,2020,,14.3,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,PC,Percentage,SI,Slovenia,2021,,13.2,,,,,
